ID,City,Type_of_restaurant,Restaurant_rating,Dine_in_peak_flag,Machine_breakdown_flag,Festival,Weatherconditions,Road_traffic_density,Restaurant_load,Number_of_delivery_partners_nearby,multiple_deliveries,Distance_km,Dynamic_Surge_Multiplier,Order_Date,Time_Orderd,Time_Order_picked,Kitchen_Prep_Time (min),Time_taken (min),hour_of_day,day_of_week,is_weekend,travel_time_total,first_mile_frac,first_mile_time,last_mile_time
DEL40676,Delhi,Dine-in,3.74,0,0,0,Cloudy,Jam,9,17,0,1.34,1.4,2025-03-04,09:21:00,10:05:00,39,51,9,1,0,12,0.4,4.800000000000001,7.199999999999999
DEL40677,Chennai,Cloud Kitchen,4.01,0,0,0,Rainy,High,12,18,1,6.35,1.7,2025-03-12,05:57:00,06:45:00,38,78,5,2,0,40,0.4,16.0,24.0
DEL40678,Kolkata,Dine-in,3.92,1,0,0,Cloudy,High,14,13,0,9.14,1.6,2025-02-21,21:21:00,22:16:00,43,81,21,4,0,38,0.4,15.200000000000001,22.8
DEL40679,Kolkata,Dine-in,4.63,0,0,0,Cloudy,High,10,15,1,5.28,1.4,2025-02-13,06:43:00,07:23:00,30,65,6,3,0,35,0.4,14.0,21.0
DEL40680,Kolkata,Cloud Kitchen,3.8,0,0,1,Sunny,Medium,21,13,0,10.69,1.8,2025-01-26,22:03:00,22:48:00,38,63,22,6,1,25,0.4,10.0,15.0
DEL40681,Mumbai,Dine-in,4.32,0,0,0,Sunny,High,8,8,2,9.8,1.4,2025-03-02,08:18:00,09:14:00,34,97,8,6,1,63,0.4,25.200000000000003,37.8
DEL40682,Mumbai,Dine-in,3.88,1,0,0,Sunny,Medium,19,19,0,14.76,1.5,2025-01-06,13:20:00,14:25:00,55,95,13,0,0,40,0.4,16.0,24.0
DEL40683,Mumbai,Dine-in,4.07,0,0,0,Sunny,Low,9,18,1,10.23,1.0,2025-02-18,04:51:00,05:37:00,36,70,4,1,0,34,0.4,13.600000000000001,20.4
DEL40684,Mumbai,Cloud Kitchen,3.86,0,0,0,Stormy,Low,5,5,0,10.33,1.3,2025-01-04,01:28:00,02:18:00,35,75,1,5,1,40,0.4,16.0,24.0
DEL40685,Pune,Dine-in,3.99,1,0,0,Rainy,Medium,11,2,1,1.78,2.0,2025-02-04,14:34:00,15:39:00,37,74,14,1,0,37,0.4,14.8,22.2
DEL40686,Mumbai,Dine-in,4.1,0,0,0,Sunny,Low,9,5,0,13.67,1.0,2025-03-12,02:00:00,02:45:00,30,78,2,2,0,48,0.4,19.200000000000003,28.799999999999997
DEL40687,Bangalore,Dine-in,4.82,1,0,0,Cloudy,Medium,9,12,0,9.85,1.2,2025-01-21,13:23:00,14:23:00,47,80,13,1,0,33,0.4,13.200000000000001,19.8
DEL40688,Kolkata,Dine-in,3.89,0,0,0,Rainy,High,8,4,0,2.45,2.2,2025-03-03,10:04:00,10:59:00,39,65,10,0,0,26,0.4,10.4,15.6
DEL40689,Pune,Home Kitchen,3.94,0,0,0,Sunny,Low,6,21,1,9.61,1.0,2025-03-02,02:25:00,03:23:00,48,85,2,6,1,37,0.4,14.8,22.2
DEL40690,Mumbai,Home Kitchen,4.58,0,0,0,Rainy,High,8,7,1,9.52,1.7,2025-01-03,04:11:00,04:54:00,25,92,4,4,0,67,0.4,26.8,40.199999999999996
DEL40691,Mumbai,Dine-in,4.51,0,0,0,Sunny,Medium,17,18,1,9.55,1.3,2025-02-13,04:56:00,05:40:00,34,64,4,3,0,30,0.4,12.0,18.0
DEL40692,Kolkata,Dine-in,4.3,0,0,0,Stormy,Low,13,9,1,12.41,1.3,2025-03-07,01:36:00,02:28:00,36,91,1,4,0,55,0.4,22.0,33.0
DEL40693,Bangalore,Dine-in,4.37,1,0,0,Sunny,High,9,8,2,11.85,1.6,2025-01-28,19:02:00,20:13:00,44,126,19,1,0,82,0.4,32.800000000000004,49.199999999999996
DEL40694,Bangalore,Cloud Kitchen,4.48,0,0,0,Sunny,Low,9,10,2,12.67,1.0,2025-02-01,13:14:00,13:58:00,24,77,13,5,1,53,0.4,21.200000000000003,31.799999999999997
DEL40695,Delhi,Cloud Kitchen,4.45,0,0,0,Rainy,Medium,8,6,1,10.87,1.3,2025-03-25,21:47:00,22:34:00,28,88,21,1,0,60,0.4,24.0,36.0
DEL40696,Hyderabad,Dine-in,4.51,1,0,0,Cloudy,High,14,22,1,12.13,1.6,2025-03-07,12:04:00,12:58:00,39,107,12,4,0,68,0.4,27.200000000000003,40.8
DEL40697,Hyderabad,Cloud Kitchen,3.76,0,1,0,Sunny,High,13,8,1,7.38,1.4,2025-03-09,15:25:00,16:28:00,46,97,15,6,1,51,0.4,20.400000000000002,30.599999999999998
DEL40698,Chennai,Cloud Kitchen,3.83,0,0,0,Sunny,Low,14,6,0,5.22,1.0,2025-01-21,02:31:00,03:25:00,40,64,2,1,0,24,0.4,9.600000000000001,14.399999999999999
DEL40699,Chennai,Cloud Kitchen,3.77,0,0,0,Sunny,Jam,13,14,2,1.48,1.4,2025-01-18,02:18:00,03:12:00,38,68,2,5,1,30,0.4,12.0,18.0
DEL40700,Chennai,Cloud Kitchen,3.9,0,0,0,Sunny,High,16,20,1,10.18,1.7,2025-03-31,15:28:00,16:21:00,43,86,15,0,0,43,0.4,17.2,25.8
DEL40701,Mumbai,Dine-in,4.53,0,0,0,Sunny,Low,12,20,1,14.33,1.0,2025-02-22,18:54:00,19:34:00,30,69,18,5,1,39,0.4,15.600000000000001,23.4
DEL40702,Bangalore,Home Kitchen,3.94,0,0,0,Sunny,Medium,10,14,0,7.46,1.0,2025-01-25,00:53:00,01:40:00,41,62,0,5,1,21,0.4,8.4,12.6
DEL40703,Delhi,Dine-in,4.65,1,0,0,Cloudy,Medium,11,11,0,13.28,1.2,2025-02-25,14:12:00,15:17:00,51,92,14,1,0,41,0.4,16.400000000000002,24.599999999999998
DEL40704,Bangalore,Cloud Kitchen,4.08,0,0,0,Cloudy,High,9,14,0,6.19,1.4,2025-01-03,19:35:00,20:20:00,39,63,19,4,0,24,0.4,9.600000000000001,14.399999999999999
DEL40705,Pune,Cloud Kitchen,4.12,0,1,0,Sunny,High,10,20,0,8.7,1.4,2025-01-15,00:44:00,01:43:00,54,94,0,2,0,40,0.4,16.0,24.0
DEL40706,Kolkata,Home Kitchen,3.92,0,0,0,Sunny,Low,7,5,1,12.96,1.0,2025-02-03,17:38:00,18:28:00,30,76,17,0,0,46,0.4,18.400000000000002,27.599999999999998
DEL40707,Hyderabad,Dine-in,3.8,0,1,0,Rainy,Jam,15,4,0,7.53,2.2,2025-02-07,11:08:00,12:45:00,81,143,11,4,0,62,0.4,24.8,37.199999999999996
DEL40708,Hyderabad,Cloud Kitchen,4.05,0,0,0,Stormy,Medium,9,8,0,12.65,1.3,2025-03-21,04:07:00,04:50:00,31,86,4,4,0,55,0.4,22.0,33.0
DEL40709,Hyderabad,Cloud Kitchen,3.85,0,0,0,Sunny,High,3,17,0,12.02,1.4,2025-01-02,07:44:00,08:07:00,18,57,7,3,0,39,0.4,15.600000000000001,23.4
DEL40710,Hyderabad,Cloud Kitchen,3.84,0,0,0,Sunny,Low,9,7,0,1.07,1.0,2025-02-22,21:36:00,22:22:00,33,48,21,5,1,15,0.4,6.0,9.0
DEL40711,Kolkata,Cloud Kitchen,4.26,0,0,0,Sunny,Low,5,13,0,1.17,1.0,2025-03-11,18:24:00,19:00:00,29,38,18,1,0,9,0.4,3.6,5.3999999999999995
DEL40712,Hyderabad,Dine-in,4.2,1,0,0,Rainy,High,16,20,0,11.73,2.2,2025-03-21,14:04:00,15:12:00,58,135,14,4,0,77,0.4,30.8,46.199999999999996
DEL40713,Bangalore,Cloud Kitchen,4.11,0,0,0,Rainy,High,7,19,2,2.89,1.7,2025-01-02,05:05:00,05:40:00,20,60,5,3,0,40,0.4,16.0,24.0
DEL40714,Hyderabad,Dine-in,4.23,0,0,0,Cloudy,Medium,10,16,0,8.97,1.0,2025-01-04,11:50:00,12:39:00,44,64,11,5,1,20,0.4,8.0,12.0
DEL40715,Pune,Cloud Kitchen,4.02,0,0,0,Sunny,Jam,12,21,1,13.76,1.4,2025-01-11,16:17:00,16:54:00,27,124,16,5,1,97,0.4,38.800000000000004,58.199999999999996
DEL40716,Kolkata,Cloud Kitchen,4.12,0,0,0,Sunny,Jam,9,17,2,6.63,1.4,2025-02-18,21:28:00,22:10:00,27,83,21,1,0,56,0.4,22.400000000000002,33.6
DEL40717,Mumbai,Cloud Kitchen,4.1,0,0,0,Sunny,Low,8,9,1,13.48,1.0,2025-02-10,23:21:00,00:08:00,31,83,23,0,0,52,0.4,20.8,31.2
DEL40718,Hyderabad,Home Kitchen,4.28,0,0,0,Sunny,Low,8,23,0,2.07,1.0,2025-01-08,02:46:00,03:34:00,43,53,2,2,0,10,0.4,4.0,6.0
DEL40719,Kolkata,Dine-in,4.46,0,0,0,Sunny,Medium,10,18,1,3.42,1.0,2025-02-09,01:45:00,02:27:00,32,52,1,6,1,20,0.4,8.0,12.0
DEL40720,Bangalore,Cloud Kitchen,3.9,0,0,0,Sunny,High,12,19,0,8.17,1.4,2025-03-28,08:09:00,08:47:00,33,71,8,4,0,38,0.4,15.200000000000001,22.8
DEL40721,Delhi,Dine-in,4.14,0,0,0,Cloudy,High,12,22,1,4.44,1.4,2025-03-17,18:57:00,19:41:00,34,66,18,0,0,32,0.4,12.8,19.2
DEL40722,Pune,Dine-in,3.5,1,0,0,Cloudy,Jam,8,10,0,7.8,1.6,2025-02-08,21:29:00,22:29:00,45,107,21,5,1,62,0.4,24.8,37.199999999999996
DEL40723,Kolkata,Dine-in,4.16,0,0,0,Cloudy,Medium,11,10,0,7.31,1.0,2025-01-18,02:44:00,03:26:00,32,55,2,5,1,23,0.4,9.200000000000001,13.799999999999999
DEL40724,Kolkata,Dine-in,3.89,0,0,0,Cloudy,Low,10,15,1,8.58,1.0,2025-01-25,11:43:00,12:38:00,45,76,11,5,1,31,0.4,12.4,18.599999999999998
DEL40725,Kolkata,Dine-in,4.24,0,0,0,Cloudy,Jam,9,13,0,3.75,1.4,2025-03-17,02:43:00,03:25:00,35,61,2,0,0,26,0.4,10.4,15.6
DEL40726,Pune,Dine-in,3.68,0,0,0,Stormy,Medium,6,15,2,9.34,1.3,2025-01-29,05:33:00,06:29:00,41,87,5,2,0,46,0.4,18.400000000000002,27.599999999999998
DEL40727,Hyderabad,Dine-in,4.17,0,0,0,Rainy,Low,8,14,1,1.96,1.3,2025-02-17,15:03:00,15:47:00,33,54,15,0,0,21,0.4,8.4,12.6
DEL40728,Delhi,Dine-in,4.18,1,0,0,Rainy,Medium,16,6,0,13.67,1.8,2025-01-22,12:59:00,14:04:00,46,104,12,2,0,58,0.4,23.200000000000003,34.8
DEL40729,Mumbai,Cloud Kitchen,4.14,0,0,0,Rainy,Medium,5,4,0,10.53,1.8,2025-01-21,22:02:00,22:50:00,32,74,22,1,0,42,0.4,16.8,25.2
DEL40730,Kolkata,Cloud Kitchen,4.37,0,0,0,Cloudy,Jam,8,21,2,11.4,1.4,2025-03-05,13:03:00,13:51:00,33,113,13,2,0,80,0.4,32.0,48.0
DEL40731,Chennai,Dine-in,4.36,0,0,0,Cloudy,Medium,15,7,0,3.69,1.0,2025-03-10,15:52:00,16:38:00,33,55,15,0,0,22,0.4,8.8,13.2
DEL40732,Hyderabad,Home Kitchen,3.9,0,0,0,Sunny,Medium,9,9,0,2.53,1.0,2025-01-07,12:53:00,14:01:00,57,72,12,1,0,15,0.4,6.0,9.0
DEL40733,Delhi,Dine-in,3.8,0,0,0,Cloudy,High,5,13,1,14.42,1.4,2025-01-16,03:29:00,04:29:00,48,122,3,3,0,74,0.4,29.6,44.4
DEL40734,Chennai,Cloud Kitchen,4.21,0,0,0,Stormy,Low,7,8,1,5.01,1.3,2025-03-10,12:35:00,13:13:00,21,59,12,0,0,38,0.4,15.200000000000001,22.8
DEL40735,Mumbai,Cloud Kitchen,4.26,0,0,0,Sunny,Medium,13,12,0,10.96,1.0,2025-03-11,16:49:00,17:32:00,35,62,16,1,0,27,0.4,10.8,16.2
DEL40736,Kolkata,Dine-in,3.86,0,0,0,Cloudy,Low,3,12,1,12.56,1.0,2025-02-15,00:02:00,00:42:00,27,74,0,5,1,47,0.4,18.8,28.2
DEL40737,Pune,Cloud Kitchen,3.87,0,0,0,Rainy,Low,15,15,0,8.99,1.3,2025-02-18,12:40:00,13:21:00,36,67,12,1,0,31,0.4,12.4,18.599999999999998
DEL40738,Hyderabad,Cloud Kitchen,4.35,0,0,0,Sunny,Low,9,14,1,9.51,1.0,2025-03-24,18:57:00,19:29:00,21,59,18,0,0,38,0.4,15.200000000000001,22.8
DEL40739,Mumbai,Home Kitchen,4.04,0,0,0,Rainy,Low,6,16,0,8.58,1.3,2025-01-01,09:42:00,10:20:00,33,67,9,2,0,34,0.4,13.600000000000001,20.4
DEL40740,Bangalore,Dine-in,4.05,0,0,0,Cloudy,Medium,10,6,0,8.87,1.0,2025-01-01,23:32:00,00:15:00,29,61,23,2,0,32,0.4,12.8,19.2
DEL40741,Hyderabad,Dine-in,4.6,0,0,0,Stormy,Medium,12,3,0,12.4,1.8,2025-01-27,04:37:00,05:33:00,39,91,4,0,0,52,0.4,20.8,31.2
DEL40742,Delhi,Cloud Kitchen,3.42,0,1,0,Cloudy,Jam,10,24,0,13.32,1.4,2025-02-09,20:18:00,21:23:00,60,122,20,6,1,62,0.4,24.8,37.199999999999996
DEL40743,Mumbai,Home Kitchen,4.27,0,0,1,Rainy,Medium,21,12,0,14.0,2.1,2025-01-26,17:52:00,18:36:00,36,84,17,6,1,48,0.4,19.200000000000003,28.799999999999997
DEL40744,Kolkata,Dine-in,3.75,0,0,0,Cloudy,Medium,7,19,1,2.54,1.0,2025-01-11,06:10:00,07:09:00,49,68,6,5,1,19,0.4,7.6000000000000005,11.4
DEL40745,Chennai,Home Kitchen,4.34,0,0,0,Cloudy,Medium,10,19,0,6.96,1.0,2025-01-19,12:26:00,13:17:00,46,63,12,6,1,17,0.4,6.800000000000001,10.2
DEL40746,Chennai,Dine-in,4.64,0,0,0,Sunny,Medium,10,21,1,10.17,1.0,2025-02-01,17:23:00,18:08:00,35,73,17,5,1,38,0.4,15.200000000000001,22.8
DEL40747,Mumbai,Home Kitchen,4.28,0,0,0,Rainy,Medium,16,3,0,11.61,2.1,2025-02-23,14:12:00,15:12:00,43,100,14,6,1,57,0.4,22.8,34.199999999999996
DEL40748,Chennai,Cloud Kitchen,4.14,0,0,0,Rainy,Medium,12,14,1,9.78,1.3,2025-01-18,02:19:00,02:53:00,23,72,2,5,1,49,0.4,19.6,29.4
DEL40749,Chennai,Dine-in,4.04,0,0,0,Sunny,Jam,15,22,1,6.49,1.4,2025-02-09,15:18:00,15:56:00,28,70,15,6,1,42,0.4,16.8,25.2
DEL40750,Bangalore,Dine-in,3.76,0,0,0,Rainy,Jam,9,6,0,3.04,1.7,2025-03-25,09:37:00,10:15:00,24,64,9,1,0,40,0.4,16.0,24.0
DEL40751,Chennai,Home Kitchen,4.46,0,0,0,Sunny,Medium,10,20,1,6.12,1.0,2025-01-01,04:30:00,05:20:00,40,69,4,2,0,29,0.4,11.600000000000001,17.4
DEL40752,Bangalore,Home Kitchen,3.93,0,0,0,Sunny,Low,15,16,0,9.79,1.0,2025-01-21,06:41:00,07:16:00,30,58,6,1,0,28,0.4,11.200000000000001,16.8
DEL40753,Pune,Dine-in,4.12,0,0,0,Sunny,Medium,11,5,0,6.57,1.0,2025-01-03,01:50:00,02:41:00,36,62,1,4,0,26,0.4,10.4,15.6
DEL40754,Pune,Dine-in,4.18,1,0,0,Cloudy,Medium,13,19,1,9.04,1.2,2025-01-31,19:37:00,20:45:00,53,90,19,4,0,37,0.4,14.8,22.2
DEL40755,Mumbai,Cloud Kitchen,4.26,0,0,0,Rainy,High,8,12,1,9.93,1.7,2025-03-13,02:46:00,03:33:00,34,92,2,3,0,58,0.4,23.200000000000003,34.8
DEL40756,Kolkata,Cloud Kitchen,4.15,0,0,0,Sunny,Jam,8,17,1,13.6,1.4,2025-01-23,00:01:00,00:49:00,38,120,0,3,0,82,0.4,32.800000000000004,49.199999999999996
DEL40757,Kolkata,Dine-in,4.17,1,0,0,Sunny,Medium,10,10,0,6.45,1.2,2025-02-16,19:48:00,20:48:00,45,75,19,6,1,30,0.4,12.0,18.0
DEL40758,Chennai,Dine-in,4.32,0,0,0,Sunny,High,14,15,1,8.05,1.4,2025-03-19,22:44:00,23:37:00,43,80,22,2,0,37,0.4,14.8,22.2
DEL40759,Delhi,Dine-in,3.51,0,0,0,Rainy,Low,8,10,1,12.42,1.3,2025-03-10,17:12:00,18:22:00,55,104,17,0,0,49,0.4,19.6,29.4
DEL40760,Pune,Dine-in,4.2,0,0,0,Sunny,Medium,11,22,1,11.78,1.0,2025-01-06,18:02:00,18:52:00,40,82,18,0,0,42,0.4,16.8,25.2
DEL40761,Hyderabad,Home Kitchen,3.82,0,0,0,Cloudy,Medium,10,21,0,12.43,1.0,2025-02-02,04:16:00,05:11:00,50,85,4,6,1,35,0.4,14.0,21.0
DEL40762,Delhi,Cloud Kitchen,4.05,0,0,0,Cloudy,Low,6,18,0,13.52,1.0,2025-03-16,20:09:00,20:38:00,24,61,20,6,1,37,0.4,14.8,22.2
DEL40763,Kolkata,Dine-in,4.23,1,0,0,Sunny,Medium,11,8,1,8.66,1.2,2025-01-05,12:17:00,13:29:00,50,97,12,6,1,47,0.4,18.8,28.2
DEL40764,Mumbai,Home Kitchen,4.31,0,0,0,Cloudy,Low,13,6,2,10.89,1.0,2025-03-30,10:47:00,11:44:00,33,87,10,6,1,54,0.4,21.6,32.4
DEL40765,Chennai,Home Kitchen,4.2,0,0,0,Rainy,Medium,7,18,1,1.67,1.3,2025-01-15,18:24:00,19:11:00,37,56,18,2,0,19,0.4,7.6000000000000005,11.4
DEL40766,Pune,Cloud Kitchen,3.84,0,0,0,Stormy,Medium,10,10,1,8.98,1.3,2025-02-28,04:24:00,05:11:00,32,73,4,4,0,41,0.4,16.400000000000002,24.599999999999998
DEL40767,Chennai,Dine-in,4.6,0,0,0,Sunny,Low,8,22,1,7.77,1.0,2025-03-09,06:23:00,07:06:00,33,60,6,6,1,27,0.4,10.8,16.2
DEL40768,Kolkata,Dine-in,3.97,0,0,0,Sunny,Jam,13,10,0,10.09,1.4,2025-01-08,11:59:00,12:58:00,49,102,11,2,0,53,0.4,21.200000000000003,31.799999999999997
DEL40769,Mumbai,Dine-in,3.57,1,0,0,Sunny,Jam,13,11,0,9.97,1.6,2025-01-08,12:12:00,13:10:00,44,118,12,2,0,74,0.4,29.6,44.4
DEL40770,Kolkata,Cloud Kitchen,4.23,0,1,0,Stormy,Medium,9,11,0,1.98,1.3,2025-02-18,17:38:00,18:37:00,50,66,17,1,0,16,0.4,6.4,9.6
DEL40771,Hyderabad,Dine-in,4.19,0,0,0,Sunny,High,13,14,0,11.99,1.4,2025-02-26,05:05:00,05:38:00,27,73,5,2,0,46,0.4,18.400000000000002,27.599999999999998
DEL40772,Pune,Cloud Kitchen,3.49,0,0,0,Rainy,Medium,9,2,1,1.53,1.8,2025-02-27,15:13:00,16:16:00,40,71,15,3,0,31,0.4,12.4,18.599999999999998
DEL40773,Pune,Cloud Kitchen,4.02,0,0,0,Sunny,Medium,12,19,1,8.61,1.0,2025-01-12,14:48:00,15:23:00,25,60,14,6,1,35,0.4,14.0,21.0
DEL40774,Mumbai,Home Kitchen,4.01,0,0,0,Cloudy,Low,5,24,0,2.5,1.0,2025-02-26,08:19:00,09:06:00,42,53,8,2,0,11,0.4,4.4,6.6
DEL40775,Hyderabad,Home Kitchen,4.26,0,0,0,Rainy,Low,14,7,1,13.1,1.3,2025-02-18,20:01:00,21:02:00,43,97,20,1,0,54,0.4,21.6,32.4
DEL40776,Mumbai,Dine-in,3.94,0,0,0,Sunny,Low,11,11,1,6.03,1.0,2025-01-30,06:06:00,06:54:00,34,62,6,3,0,28,0.4,11.200000000000001,16.8
DEL40777,Kolkata,Home Kitchen,4.06,0,0,0,Sunny,Jam,14,11,2,5.12,1.4,2025-01-29,13:35:00,14:40:00,46,95,13,2,0,49,0.4,19.6,29.4
DEL40778,Chennai,Cloud Kitchen,4.12,0,0,0,Rainy,High,7,20,0,7.13,1.7,2025-03-19,01:23:00,02:05:00,37,71,1,2,0,34,0.4,13.600000000000001,20.4
DEL40779,Delhi,Cloud Kitchen,3.97,0,0,0,Sunny,Low,9,9,0,1.69,1.0,2025-03-12,01:22:00,02:03:00,30,45,1,2,0,15,0.4,6.0,9.0
DEL40780,Chennai,Dine-in,4.0,0,0,0,Sunny,Medium,5,19,0,5.74,1.0,2025-03-16,05:23:00,06:16:00,48,64,5,6,1,16,0.4,6.4,9.6
DEL40781,Pune,Cloud Kitchen,4.53,0,0,0,Cloudy,Medium,19,17,0,5.35,1.3,2025-01-04,01:04:00,01:49:00,40,54,1,5,1,14,0.4,5.6000000000000005,8.4
DEL40782,Delhi,Dine-in,4.34,0,0,0,Cloudy,Medium,8,9,1,3.04,1.0,2025-02-12,10:36:00,11:30:00,38,64,10,2,0,26,0.4,10.4,15.6
DEL40783,Hyderabad,Dine-in,4.23,1,0,0,Sunny,High,12,17,1,8.76,1.6,2025-01-13,19:14:00,20:03:00,34,88,19,0,0,54,0.4,21.6,32.4
DEL40784,Hyderabad,Cloud Kitchen,4.39,0,0,0,Rainy,Low,11,4,1,6.15,1.8,2025-01-13,12:07:00,13:01:00,33,79,12,0,0,46,0.4,18.400000000000002,27.599999999999998
DEL40785,Kolkata,Dine-in,4.33,0,0,0,Sunny,Low,6,7,1,8.61,1.0,2025-01-31,23:05:00,23:42:00,19,58,23,4,0,39,0.4,15.600000000000001,23.4
DEL40786,Chennai,Dine-in,4.1,0,0,0,Rainy,Medium,9,21,0,13.24,1.3,2025-03-05,22:05:00,22:50:00,40,77,22,2,0,37,0.4,14.8,22.2
DEL40787,Pune,Dine-in,4.44,0,0,0,Rainy,High,12,14,0,2.09,1.7,2025-01-25,09:30:00,10:06:00,30,45,9,5,1,15,0.4,6.0,9.0
DEL40788,Kolkata,Home Kitchen,3.46,0,0,0,Rainy,Jam,10,6,2,12.1,1.7,2025-01-18,10:40:00,12:02:00,58,176,10,5,1,118,0.4,47.2,70.8
DEL40789,Kolkata,Dine-in,3.96,0,0,0,Sunny,Low,13,17,1,2.26,1.0,2025-03-16,02:11:00,02:57:00,36,55,2,6,1,19,0.4,7.6000000000000005,11.4
DEL40790,Bangalore,Dine-in,4.23,0,0,0,Sunny,High,10,20,2,12.37,1.4,2025-03-25,23:11:00,23:52:00,26,98,23,1,0,72,0.4,28.8,43.199999999999996
DEL40791,Kolkata,Cloud Kitchen,4.57,0,0,0,Cloudy,High,9,9,0,5.01,1.4,2025-02-20,22:41:00,23:15:00,23,51,22,3,0,28,0.4,11.200000000000001,16.8
DEL40792,Mumbai,Cloud Kitchen,4.45,0,0,0,Sunny,High,13,23,1,14.0,1.4,2025-02-04,17:23:00,18:00:00,27,81,17,1,0,54,0.4,21.6,32.4
DEL40793,Kolkata,Home Kitchen,4.19,0,0,0,Rainy,Low,5,3,2,9.26,1.8,2025-01-05,13:31:00,14:38:00,40,101,13,6,1,61,0.4,24.400000000000002,36.6
DEL40794,Bangalore,Cloud Kitchen,3.98,0,0,0,Rainy,High,14,10,1,5.98,1.7,2025-03-25,05:42:00,06:36:00,39,86,5,1,0,47,0.4,18.8,28.2
DEL40795,Hyderabad,Dine-in,4.2,0,0,0,Sunny,Low,10,21,0,7.96,1.0,2025-03-20,03:41:00,04:14:00,28,52,3,3,0,24,0.4,9.600000000000001,14.399999999999999
DEL40796,Hyderabad,Dine-in,4.18,0,0,0,Cloudy,Medium,13,6,2,11.85,1.0,2025-03-03,06:21:00,07:13:00,28,80,6,0,0,52,0.4,20.8,31.2
DEL40797,Kolkata,Cloud Kitchen,4.07,0,0,0,Rainy,High,17,14,1,4.76,2.0,2025-03-17,01:36:00,02:17:00,30,72,1,0,0,42,0.4,16.8,25.2
DEL40798,Delhi,Dine-in,4.24,0,0,0,Rainy,Low,12,20,2,5.13,1.3,2025-03-15,01:28:00,02:06:00,23,61,1,5,1,38,0.4,15.200000000000001,22.8
DEL40799,Chennai,Dine-in,4.08,0,0,0,Cloudy,High,10,15,0,4.64,1.4,2025-01-10,05:44:00,06:33:00,44,68,5,4,0,24,0.4,9.600000000000001,14.399999999999999
DEL40800,Pune,Cloud Kitchen,4.52,0,0,0,Stormy,Medium,15,14,0,5.26,1.3,2025-03-30,08:00:00,08:30:00,24,45,8,6,1,21,0.4,8.4,12.6
DEL40801,Pune,Home Kitchen,3.81,0,0,0,Rainy,High,13,21,1,7.49,1.7,2025-03-27,15:08:00,16:00:00,42,99,15,3,0,57,0.4,22.8,34.199999999999996
DEL40802,Pune,Cloud Kitchen,4.15,0,0,0,Sunny,Medium,6,23,0,2.5,1.0,2025-02-08,03:29:00,03:56:00,22,33,3,5,1,11,0.4,4.4,6.6
DEL40803,Pune,Home Kitchen,4.05,0,0,0,Sunny,High,12,23,1,6.05,1.4,2025-01-21,10:41:00,11:33:00,42,80,10,1,0,38,0.4,15.200000000000001,22.8
DEL40804,Hyderabad,Dine-in,3.81,0,0,0,Cloudy,Medium,12,11,1,10.46,1.0,2025-03-06,23:04:00,23:49:00,31,74,23,3,0,43,0.4,17.2,25.8
DEL40805,Kolkata,Home Kitchen,3.96,0,0,0,Stormy,Low,8,15,1,13.7,1.3,2025-02-11,18:53:00,19:52:00,49,102,18,1,0,53,0.4,21.200000000000003,31.799999999999997
DEL40806,Kolkata,Dine-in,3.78,0,0,0,Stormy,Medium,10,18,0,14.52,1.3,2025-01-07,22:31:00,23:20:00,44,90,22,1,0,46,0.4,18.400000000000002,27.599999999999998
DEL40807,Chennai,Dine-in,4.41,0,0,0,Sunny,Low,11,20,1,3.54,1.0,2025-03-31,22:12:00,23:02:00,40,61,22,0,0,21,0.4,8.4,12.6
DEL40808,Pune,Dine-in,4.39,0,0,0,Sunny,High,9,10,1,12.93,1.4,2025-01-13,18:34:00,19:25:00,36,107,18,0,0,71,0.4,28.400000000000002,42.6
DEL40809,Chennai,Cloud Kitchen,4.07,0,0,0,Sunny,Medium,5,22,0,7.05,1.0,2025-01-20,08:52:00,09:38:00,41,63,8,0,0,22,0.4,8.8,13.2
DEL40810,Chennai,Home Kitchen,4.58,0,0,0,Sunny,Low,16,5,2,14.15,1.3,2025-02-26,12:10:00,13:17:00,42,99,12,2,0,57,0.4,22.8,34.199999999999996
DEL40811,Bangalore,Cloud Kitchen,3.96,0,0,0,Rainy,Low,11,21,0,6.41,1.3,2025-03-17,21:02:00,21:38:00,31,52,21,0,0,21,0.4,8.4,12.6
DEL40812,Hyderabad,Cloud Kitchen,4.13,0,0,0,Rainy,Low,7,14,0,7.03,1.3,2025-02-24,08:59:00,09:39:00,34,57,8,0,0,23,0.4,9.200000000000001,13.799999999999999
DEL40813,Pune,Dine-in,4.2,0,0,0,Cloudy,Low,5,10,1,13.18,1.0,2025-02-27,06:52:00,07:41:00,34,85,6,3,0,51,0.4,20.400000000000002,30.599999999999998
DEL40814,Pune,Dine-in,4.06,0,0,0,Sunny,High,18,7,0,10.1,1.7,2025-03-06,00:15:00,01:21:00,53,106,0,3,0,53,0.4,21.200000000000003,31.799999999999997
DEL40815,Hyderabad,Dine-in,3.75,0,0,0,Sunny,Medium,9,24,1,13.57,1.0,2025-02-27,17:26:00,18:14:00,38,75,17,3,0,37,0.4,14.8,22.2
DEL40816,Delhi,Home Kitchen,3.99,0,0,0,Sunny,High,14,13,1,12.77,1.4,2025-03-23,12:14:00,12:59:00,33,92,12,6,1,59,0.4,23.6,35.4
